run_id,scenario,window_start,window_end,window_duration_s,TcPacketRate,MidPacketRate,HnaPacketRate,TcBytesPerSecond,MidBytesPerSecond,HnaBytesPerSecond,DataPacketRate,DataBytesPerSecond,PerNodeTcRateStd,PerNodeTcBytesStd,PerNodeTcBytesGini,TcMessageSizeMean,TcMessageSizeStd,TcMessageSizeP95,TcMessageSizeMax,AdvertisedLinksPerTcMean,AdvertisedLinksPerTcStd,AdvertisedLinksPerTcP95,AdvertisedLinksPerTcMax,TcAnsnIncrementMean,TcAnsnSkipCount,NumDistinctTcSenderNodesPerWindow,TcMessageContentEntropy,TcVtimeMean,TcVtimeStd,NumDistinctAddressesInTcAdvertisements,NumDistinctTcSenderAddresses,NumPhantomAddresses,NumAsymmetricAdvertisements,NumEphemeralAddresses,MprSelectorCountPerTcMean,MprSelectorCountPerTcStd,NumberOfMprChurnEvents,NumDistinctMprSetsObserved,ObservedHopCountMean,ObservedHopCountStd,ObservedHopCountMax,NumPathChangesPerFlow,NumDistinctNextHopsPerSource,RtsRateLocal,CtsRateLocal,AckRateLocal,Layer2RetransmissionRate,ChannelBusyTimeFraction,AckDelayMean,AckDelayStd,InterFrameSpacingMean,PacketsDeliveredCount,PacketsSentCount,EndToEndLatencyMean,EndToEndLatencyStd,JitterMean,ThroughputBitsPerSecond,TcInterArrivalMean,TcInterArrivalStd,TcInterArrivalP95,TcBurstinessHurst,ControlMessageInterArrivalSkew,ControlMessageInterArrivalKurtosis,TcSenderAddressEntropy,TcAdvertisedAddressEntropy,PacketSizeDistributionSkew,PacketSizeDistributionKurtosis,TcPayloadByteDistributionEntropy,AdvertisedAverageDegree,AdvertisedDegreeStd,AdvertisedDegreeSkew,AdvertisedDegreeKurtosis,NumberOfDegreeOneNodes,AdvertisedClusteringCoefficient,NumberOfTrianglesInAdvertisedGraph,AdvertisedConnectivityComponents,AdvertisedDiameter,AdvertisedRadius,AdvertisedGraphDensity,BetweennessCentralityMean,BetweennessCentralityStd,BetweennessCentralityMax,ClosenessCentralityMean,ClosenessCentralityStd,EdgePersistenceMean,EdgeEmergenceWithinWindowRate,EdgeChurnWithinWindowRate,NumberOfHexagonalCycles,NumberOfShortCycles,AdvertisedSpectralRadius
1129,baseline,120.000000,160.000000,40.000000,98.100000,0.000000,0.000000,3252.200000,0.000000,0.000000,0.450000,243.000000,0.261849,35.938635,0.166807,33.151886,9.821774,52.000000,56.000000,4.287971,2.455444,9.000000,10.000000,0.000513,1,27,4.751201,15.000000,0.000000,50,27,23,62,0,4.287971,2.455444,0,27,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.900000,1.900000,0.000000,0.008127,0.000714,0.000000,0.044320,18,18,0.016785,0.007808,0.002347,1944.000000,0.251392,0.808232,0.458576,0.227739,22.952931,541.070364,4.751201,5.441712,13.055735,182.290982,5.441712,3.560000,2.458943,0.973007,-0.048057,11,0.225984,26,1,9,5,0.072653,72.440000,102.602893,476.412745,0.265618,0.058722,36.392943,0.000000,0.000000,411,257,5.630601
1129,attack_only,220.000000,260.000000,40.000000,91.125000,0.000000,0.000000,3048.400000,0.000000,0.000000,0.450000,243.000000,0.326599,44.635798,0.213380,33.452949,12.731965,52.000000,76.000000,4.363237,3.182991,9.000000,15.000000,0.387507,8,27,4.747797,15.000000,0.000000,50,27,23,67,0,4.363237,3.182991,0,27,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.002969,0.000621,0.000000,0.045813,18,18,0.006920,0.001823,0.000722,1944.000000,0.270970,0.839882,3.043914,0.279495,22.331314,506.328323,4.747797,5.424900,11.842869,155.266040,5.424900,3.680000,2.908195,1.694238,3.066928,11,0.342413,47,1,9,5,0.075102,67.220000,117.944558,533.500000,0.281247,0.063343,36.402969,0.000000,0.000000,549,424,6.472561
1129,defense_only,320.000000,360.000000,40.000000,98.700000,0.000000,0.000000,3276.600000,0.000000,0.000000,0.450000,243.000000,0.278665,37.271390,0.169417,33.197568,9.884053,52.000000,56.000000,4.299392,2.471013,9.000000,10.000000,0.001020,2,27,4.750680,15.000000,0.000000,50,27,23,62,0,4.299392,2.471013,0,27,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.007216,0.000621,0.000000,0.045243,18,18,0.013923,0.005168,0.001285,1944.000000,0.248531,0.813518,0.453981,0.234122,23.131776,547.094620,4.750680,5.437350,13.067548,182.890494,5.437350,3.560000,2.458943,0.973007,-0.048057,11,0.225984,26,1,9,5,0.072653,72.440000,102.602893,476.412745,0.265618,0.058722,36.077388,0.000000,0.000000,411,257,5.630601
1129,defense_vs_attack,420.000000,460.000000,40.000000,90.600000,0.000000,0.000000,2984.900000,0.000000,0.000000,0.450000,243.000000,0.301258,38.241420,0.188926,32.945916,12.388547,52.000000,76.000000,4.236479,3.097137,9.000000,15.000000,0.389213,7,27,4.748983,15.000000,0.000000,50,27,23,67,0,4.236479,3.097137,0,27,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.003741,0.000621,0.000000,0.046436,18,18,0.008026,0.002258,0.000341,1944.000000,0.271976,0.829503,3.011938,0.276033,22.234480,503.283500,4.748983,5.422237,11.929160,156.537627,5.422237,3.680000,2.908195,1.694238,3.066928,11,0.342413,47,1,9,5,0.075102,67.220000,117.944558,533.500000,0.281247,0.063343,36.220696,0.000000,0.000000,549,424,6.472561
1130,baseline,120.000000,160.000000,40.000000,123.375000,0.000000,0.000000,4237.200000,0.000000,0.000000,0.450000,243.000000,0.187389,40.996289,0.161078,34.344073,10.470935,52.000000,60.000000,4.586018,2.617734,9.000000,11.000000,0.000000,0,30,4.905387,15.000000,0.000000,50,30,20,75,0,4.586018,2.617734,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.900000,1.900000,1.900000,0.000000,0.008127,0.000715,0.000000,0.041316,18,18,0.016540,0.007511,0.001936,1944.000000,0.220147,0.752920,0.365340,0.222199,26.133906,692.743256,4.905387,5.557956,13.958556,215.576164,5.557956,4.280000,2.441639,0.737170,-0.296293,4,0.384857,48,1,9,5,0.087347,65.720000,76.472147,329.041818,0.278844,0.044804,36.040594,0.000000,0.000000,677,413,5.901544
1130,attack_only,220.000000,260.000000,40.000000,128.750000,0.000000,0.000000,4422.300000,0.000000,0.000000,0.450000,243.000000,0.176519,47.920013,0.183562,34.347961,11.702530,60.000000,64.000000,4.586990,2.925633,11.000000,12.000000,0.273491,7,31,4.952893,15.000000,0.000000,50,31,19,79,0,4.586990,2.925633,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,0.450000,0.450000,0.450000,0.000000,0.000742,0.000622,0.000000,0.051887,0,18,0.000000,0.000000,0.000000,0.000000,0.220761,0.737044,0.316811,0.228865,26.468384,711.768978,4.952893,5.545280,13.618273,211.221238,5.545280,4.440000,2.677013,0.964066,0.300146,4,0.403613,58,1,9,5,0.090612,59.280000,93.729278,450.398735,0.301594,0.052184,36.522792,0.000000,0.000000,872,528,6.308140
1130,defense_only,320.000000,360.000000,40.000000,124.200000,0.000000,0.000000,4263.500000,0.000000,0.000000,0.450000,243.000000,0.190022,41.105353,0.160475,34.327697,10.484657,52.000000,60.000000,4.581924,2.621164,9.000000,11.000000,0.000405,0,30,4.905369,15.000000,0.000000,50,30,20,75,0,4.581924,2.621164,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.925000,1.800000,1.800000,0.000000,0.004279,0.000622,0.000000,0.040222,18,18,0.010092,0.003989,0.002720,1944.000000,0.219537,0.743263,0.374882,0.232266,27.092370,765.089047,4.905369,5.556610,13.985104,216.614773,5.556610,4.280000,2.441639,0.737170,-0.296293,4,0.384857,48,1,9,5,0.087347,65.720000,76.472147,329.041818,0.278844,0.044804,36.141492,0.000000,0.000000,677,413,5.901544
1130,defense_vs_attack,420.000000,460.000000,40.000000,130.700000,0.000000,0.000000,4510.800000,0.000000,0.000000,0.450000,243.000000,0.156647,44.806007,0.170207,34.512624,11.333862,60.000000,64.000000,4.628156,2.833465,11.000000,12.000000,0.271695,10,31,5.179559,15.000000,0.000000,50,31,19,79,0,4.628156,2.833465,9,40,4.000000,0.000000,4.000000,0.000000,1.000000,1.475000,1.375000,1.350000,0.000000,0.006243,0.000668,0.000046,0.040469,9,18,0.019703,0.006144,0.003442,972.000000,0.215912,0.743758,0.301654,0.248449,27.008133,747.751834,4.953200,5.546213,13.846169,217.235165,5.546213,4.600000,2.749545,0.801287,-0.115730,4,0.397745,63,1,9,5,0.093878,59.120000,92.383402,433.478937,0.302392,0.052937,35.243401,0.075000,0.025000,1462,721,6.662797
1131,baseline,120.000000,160.000000,40.000000,114.100000,0.000000,0.000000,3905.900000,0.000000,0.000000,0.450000,243.000000,0.293736,26.023188,0.108551,34.232252,7.102508,48.000000,52.000000,4.558063,1.775627,8.000000,9.000000,0.000221,0,30,4.902577,15.000000,0.000000,50,30,20,72,0,4.558063,1.775627,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.525000,1.425000,1.425000,0.000000,0.006215,0.000714,0.000000,0.044028,18,18,0.011866,0.006193,0.002046,1944.000000,0.239164,0.796033,0.356896,0.230964,25.496871,664.186232,4.902577,5.554892,14.734251,225.997790,5.554892,4.200000,2.039608,0.223459,-0.975037,3,0.266476,28,1,9,5,0.085714,68.840000,97.638929,471.974925,0.269691,0.045037,36.196336,0.000000,0.000000,383,298,5.211171
1131,attack_only,220.000000,260.000000,40.000000,120.375000,0.000000,0.000000,4234.600000,0.000000,0.000000,0.450000,243.000000,0.168789,34.320506,0.128691,35.178401,8.465749,52.000000,60.000000,4.794600,2.116437,9.000000,11.000000,0.292581,7,30,4.905606,15.000000,0.000000,50,30,20,76,0,4.794600,2.116437,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.002226,0.000621,0.000000,0.044344,18,18,0.004735,0.001116,0.000227,1944.000000,0.227925,0.784103,0.305925,0.232089,25.724257,673.968194,4.905606,5.538423,14.614769,227.412262,5.538423,4.400000,2.306513,0.514398,-0.300300,3,0.290299,38,1,8,4,0.089796,64.560000,96.856865,429.644864,0.283144,0.049210,36.427689,0.000000,0.000000,760,453,5.950814
1131,defense_only,320.000000,360.000000,40.000000,115.675000,0.000000,0.000000,3964.300000,0.000000,0.000000,0.450000,243.000000,0.289805,27.054004,0.111735,34.271018,7.102329,48.000000,52.000000,4.567754,1.775582,8.000000,9.000000,0.000000,0,30,4.902820,15.000000,0.000000,50,30,20,72,0,4.567754,1.775582,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.005412,0.000621,0.000000,0.045018,18,18,0.009454,0.003546,0.000782,1944.000000,0.235979,0.812712,0.343891,0.223371,25.280003,653.992332,4.902820,5.554556,14.821663,228.864104,5.554556,4.200000,2.039608,0.223459,-0.975037,3,0.266476,28,1,9,5,0.085714,68.840000,97.638929,471.974925,0.269691,0.045037,36.258503,0.000000,0.000000,383,298,5.211171
1131,defense_vs_attack,420.000000,460.000000,40.000000,117.825000,0.000000,0.000000,4131.600000,0.000000,0.000000,0.450000,243.000000,0.285945,33.555431,0.125430,35.065563,8.508314,52.000000,60.000000,4.766391,2.127079,9.000000,11.000000,0.298954,7,30,4.902891,15.000000,0.000000,50,30,20,76,0,4.766391,2.127079,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.400000,1.350000,1.350000,0.000000,0.002863,0.000621,0.000000,0.043856,18,18,0.005763,0.001469,0.000487,1944.000000,0.231731,0.796037,0.361642,0.230909,25.828590,679.132456,4.902891,5.535307,14.475911,222.883439,5.535307,4.400000,2.306513,0.514398,-0.300300,3,0.290299,38,1,8,4,0.089796,64.560000,96.856865,429.644864,0.283144,0.049210,36.219614,0.000000,0.000000,760,453,5.950814
1133,baseline,120.000000,160.000000,40.000000,120.775000,0.000000,0.000000,3991.700000,0.000000,0.000000,0.450000,243.000000,0.244269,30.246982,0.133024,33.050714,8.571525,56.000000,56.000000,4.262679,2.142881,10.000000,10.000000,0.000417,1,32,4.996993,15.000000,0.000000,50,32,18,68,0,4.262679,2.142881,0,32,3.000000,0.000000,3.000000,0.000000,1.000000,1.475000,1.425000,1.425000,0.000000,0.006154,0.000714,0.000000,0.043872,18,18,0.011926,0.006217,0.002126,1944.000000,0.241434,0.814675,0.458328,0.212990,26.005673,687.087713,4.996993,5.464863,14.605498,227.537160,5.464863,4.120000,2.396998,0.477038,-0.456984,9,0.241143,31,1,8,4,0.084082,65.140000,81.010878,362.250000,0.286092,0.059069,36.237226,0.000000,0.000000,859,393,6.028448
1133,attack_only,220.000000,260.000000,40.000000,110.100000,0.000000,0.000000,3701.400000,0.000000,0.000000,0.450000,243.000000,0.405131,44.058537,0.185570,33.618529,12.090627,56.000000,76.000000,4.404632,3.022657,10.000000,15.000000,0.320220,7,32,4.989851,15.000000,0.000000,50,32,18,74,0,4.404632,3.022657,0,32,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.350000,1.350000,0.000000,0.002316,0.000621,0.000000,0.043194,18,18,0.004952,0.001247,0.000584,1944.000000,0.264854,0.858089,2.822615,0.207361,24.975892,657.093622,4.989851,5.447099,12.845499,184.561731,5.447099,4.320000,2.859650,1.159574,2.074321,9,0.283317,46,1,7,4,0.088163,58.600000,97.816344,526.166797,0.308435,0.064396,36.249397,0.000000,0.000000,1637,701,6.854171
1133,defense_only,320.000000,360.000000,40.000000,119.500000,0.000000,0.000000,3948.800000,0.000000,0.000000,0.450000,243.000000,0.264261,29.565531,0.133963,33.044351,8.519171,56.000000,56.000000,4.261088,2.129793,10.000000,10.000000,0.000000,0,32,4.996454,15.000000,0.000000,50,32,18,68,0,4.261088,2.129793,0,32,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.350000,1.350000,0.000000,0.005483,0.000621,0.000000,0.044041,18,18,0.009717,0.003813,0.001256,1944.000000,0.243149,0.798725,0.487323,0.222816,25.691131,678.373697,4.996454,5.472924,14.562281,225.832574,5.472924,4.120000,2.396998,0.477038,-0.456984,9,0.241143,31,1,8,4,0.084082,65.140000,81.010878,362.250000,0.286092,0.059069,36.178381,0.000000,0.000000,859,393,6.028448
1133,defense_vs_attack,420.000000,460.000000,40.000000,113.825000,0.000000,0.000000,3813.300000,0.000000,0.000000,0.450000,243.000000,0.341597,43.289697,0.172853,33.501428,12.075684,56.000000,76.000000,4.375357,3.018921,10.000000,15.000000,0.309666,7,32,4.993290,15.000000,0.000000,50,32,18,74,0,4.375357,3.018921,0,32,3.000000,0.000000,3.000000,0.000000,1.000000,1.450000,1.350000,1.350000,0.000000,0.002909,0.000621,0.000000,0.044134,18,18,0.005824,0.001796,0.000602,1944.000000,0.255248,0.833352,0.492601,0.237417,25.110049,645.017478,4.993290,5.441693,12.991645,189.483048,5.441693,4.320000,2.859650,1.159574,2.074321,9,0.283317,46,1,7,4,0.088163,58.600000,97.816344,526.166797,0.308435,0.064396,36.118587,0.000000,0.000000,1637,701,6.854171
1135,baseline,120.000000,160.000000,40.000000,131.050000,0.000000,0.000000,4229.800000,0.000000,0.000000,0.450000,243.000000,0.173797,41.765831,0.163051,32.276230,9.890511,52.000000,56.000000,4.069058,2.472628,9.000000,10.000000,0.000384,1,30,4.905734,15.000000,0.000000,50,30,20,67,0,4.069058,2.472628,0,30,6.000000,0.000000,6.000000,0.000000,1.000000,2.875000,2.850000,2.850000,0.000000,0.012220,0.000715,0.000000,0.031374,18,18,0.026964,0.010429,0.002579,1944.000000,0.211357,0.644879,0.399323,0.257834,26.791435,772.010573,4.905734,5.577791,14.532627,232.197723,5.577791,3.800000,2.172556,1.135115,0.435507,3,0.338905,34,1,11,6,0.077551,82.460000,101.158744,496.815461,0.237537,0.043492,36.754601,0.000000,0.000000,327,245,5.407822
1135,attack_only,220.000000,260.000000,40.000000,129.650000,0.000000,0.000000,4280.700000,0.000000,0.000000,0.450000,243.000000,0.131930,49.312678,0.182054,33.017354,11.500804,56.000000,68.000000,4.254339,2.875201,10.000000,13.000000,0.271528,7,30,4.906216,15.000000,0.000000,50,30,20,72,0,4.254339,2.875201,0,30,0.000000,0.000000,0.000000,0.000000,0.000000,1.825000,1.800000,1.800000,0.000000,0.002993,0.000622,0.000000,0.035904,0,18,0.000000,0.000000,0.000000,0.000000,0.212530,0.632889,0.395448,0.269707,26.418170,746.903874,4.906216,5.558618,13.774050,214.620925,5.558618,4.000000,2.561250,1.542692,2.082540,3,0.401166,46,1,10,5,0.081633,69.340000,106.896809,560.113054,0.272972,0.055360,36.474907,0.000000,0.000000,528,376,5.998562
1135,defense_only,320.000000,360.000000,40.000000,130.250000,0.000000,0.000000,4213.400000,0.000000,0.000000,0.450000,243.000000,0.160641,42.429948,0.167247,32.348560,9.893473,52.000000,56.000000,4.087140,2.473368,9.000000,10.000000,0.000386,1,30,4.905902,15.000000,0.000000,50,30,20,67,0,4.087140,2.473368,0,30,6.000000,0.000000,6.000000,0.000000,1.000000,2.775000,2.750000,2.750000,0.000000,0.011301,0.000632,0.000029,0.032153,18,18,0.023634,0.006695,0.002531,1944.000000,0.215066,0.653393,0.365240,0.277658,26.300559,769.267952,4.905902,5.576437,14.498531,230.999907,5.576437,3.800000,2.172556,1.135115,0.435507,3,0.338905,34,1,11,6,0.077551,82.460000,101.158744,496.815461,0.237537,0.043492,37.217607,0.000000,0.000000,327,245,5.407822
1135,defense_vs_attack,420.000000,460.000000,40.000000,122.525000,0.000000,0.000000,4040.000000,0.000000,0.000000,0.450000,243.000000,0.261365,44.478259,0.175419,32.972863,11.073104,56.000000,68.000000,4.243216,2.768276,10.000000,13.000000,0.289263,8,30,5.087275,15.000000,0.000000,50,30,20,73,0,4.243216,2.768276,7,37,6.000000,0.000000,6.000000,0.000000,1.000000,10.300000,9.975000,9.900000,0.002611,0.020322,0.000376,0.000251,0.016366,9,18,0.036106,0.016674,0.007225,972.000000,0.227581,0.636914,0.461966,0.330296,27.934188,865.515174,4.903884,5.556393,13.709114,209.370137,5.556393,4.080000,2.544327,1.491463,2.017964,3,0.398409,50,1,10,5,0.083265,69.300000,106.188175,554.046388,0.273135,0.055489,36.221289,0.050000,0.025000,618,430,6.098816
1136,baseline,120.000000,160.000000,40.000000,179.025000,0.000000,0.000000,5569.700000,0.000000,0.000000,0.450000,243.000000,0.206951,39.633196,0.131202,31.111297,7.596811,52.000000,52.000000,3.777824,1.899203,9.000000,9.000000,0.000842,0,35,5.175643,15.000000,0.000000,50,35,15,56,0,3.777824,1.899203,6,38,9.000000,0.000000,9.000000,0.000000,1.000000,4.300000,4.300000,4.275000,0.000000,0.018314,0.000714,0.000000,0.023567,18,18,0.043629,0.019127,0.005711,1944.000000,0.181005,0.605902,0.355349,0.273968,30.774710,1007.439626,5.128091,5.479705,17.527109,331.717397,5.479705,3.800000,1.928730,0.819526,0.217829,3,0.212063,34,1,12,6,0.077551,88.400000,101.697237,367.932798,0.228915,0.050500,36.905129,0.000000,0.000000,516,341,5.839028
1136,attack_only,220.000000,260.000000,40.000000,176.375000,0.000000,0.000000,5508.900000,0.000000,0.000000,0.450000,243.000000,0.162710,46.122306,0.146972,31.234018,8.947731,52.000000,60.000000,3.808505,2.236933,9.000000,11.000000,0.199430,7,35,5.128525,15.000000,0.000000,50,35,15,61,0,3.808505,2.236933,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,1.375000,1.375000,1.375000,0.000000,0.003516,0.000629,0.000025,0.033544,0,18,0.000000,0.000000,0.000000,0.000000,0.183640,0.590731,0.396782,0.258722,30.033028,961.266769,5.128525,5.491881,16.667536,307.856042,5.491881,3.880000,2.178440,1.337796,1.771972,3,0.226854,39,1,11,6,0.079184,79.940000,113.788798,605.239696,0.247457,0.054252,36.853080,0.000000,0.000000,704,418,6.162775
1136,defense_only,320.000000,360.000000,40.000000,177.025000,0.000000,0.000000,5507.100000,0.000000,0.000000,0.450000,243.000000,0.220695,39.559961,0.133296,31.109165,7.610603,52.000000,52.000000,3.777291,1.902651,9.000000,9.000000,0.000000,0,35,5.127894,15.000000,0.000000,50,35,15,58,0,3.777291,1.902651,0,35,9.000000,0.000000,9.000000,0.000000,1.000000,4.250000,4.075000,4.050000,0.000968,0.009096,0.000621,0.000000,0.024770,18,18,0.022157,0.004208,0.002450,1944.000000,0.183417,0.602488,0.416524,0.267876,31.076436,1034.636909,5.127894,5.481766,17.444634,328.377607,5.481766,3.800000,1.928730,0.819526,0.217829,3,0.212063,34,1,12,6,0.077551,88.400000,101.697237,367.932798,0.228915,0.050500,36.992268,0.000000,0.000000,516,341,5.839028
1136,defense_vs_attack,420.000000,460.000000,40.000000,179.575000,0.000000,0.000000,5587.800000,0.000000,0.000000,0.450000,243.000000,0.743148,52.701855,0.181335,31.116804,8.702526,52.000000,60.000000,3.779201,2.175631,9.000000,11.000000,0.197593,8,37,5.412356,15.000000,0.000000,50,37,13,63,0,3.779201,2.175631,12,49,9.000000,0.000000,9.000000,0.000000,1.000000,3.075000,2.975000,2.975000,0.000000,0.009487,0.000624,0.000015,0.027743,10,18,0.029581,0.012431,0.003648,1080.000000,0.182897,0.613974,0.358728,0.294546,31.746817,1078.859463,5.188483,5.481970,16.916828,316.084888,5.481970,4.120000,2.503118,1.508758,2.462881,3,0.251092,57,1,10,5,0.084082,72.500000,114.519545,639.107540,0.267044,0.059425,34.431586,0.150000,0.025000,1475,761,6.950422
1143,baseline,120.000000,160.000000,40.000000,101.725000,0.000000,0.000000,3572.400000,0.000000,0.000000,0.450000,243.000000,0.268898,26.480228,0.108805,35.118211,7.195001,48.000000,48.000000,4.779553,1.798750,8.000000,8.000000,0.000495,1,27,4.751041,15.000000,0.000000,50,27,22,68,0,4.779553,1.798750,0,27,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.425000,1.425000,0.000000,0.006095,0.000714,0.000000,0.047792,18,18,0.011643,0.006078,0.001789,1944.000000,0.241806,0.794427,0.439421,0.244480,23.559786,567.497341,4.751041,5.513369,13.983214,202.661658,5.513369,3.960000,2.116223,0.331051,-1.150235,5,0.330095,34,1,9,5,0.080816,69.460000,78.638229,303.487912,0.272325,0.055292,36.227095,0.000000,0.000000,333,245,5.404467
1143,attack_only,220.000000,260.000000,40.000000,100.875000,0.000000,0.000000,3587.200000,0.000000,0.000000,0.450000,243.000000,0.193210,37.344951,0.150748,35.560843,10.429272,48.000000,72.000000,4.890211,2.607318,8.000000,14.000000,0.349301,7,27,4.752952,15.000000,0.000000,50,27,22,77,0,4.890211,2.607318,0,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.925000,0.925000,0.925000,0.000000,0.002774,0.000635,0.000032,0.057044,0,18,0.000000,0.000000,0.000000,0.000000,0.242545,0.773491,0.471471,0.234257,23.334686,554.683915,4.752952,5.506945,13.005422,182.741631,5.506945,4.200000,2.576820,1.202098,2.147481,5,0.390231,47,1,8,4,0.085714,63.800000,91.492702,474.582835,0.290920,0.060958,36.055913,0.000000,0.000000,694,420,6.198955
1143,defense_only,320.000000,360.000000,40.000000,103.675000,0.000000,0.000000,3642.100000,0.000000,0.000000,0.450000,243.000000,0.210737,26.517890,0.109123,35.129973,7.250071,48.000000,48.000000,4.782493,1.812518,8.000000,8.000000,0.000000,0,27,4.752686,15.000000,0.000000,50,27,22,68,0,4.782493,1.812518,0,27,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.003288,0.000621,0.000000,0.048719,18,18,0.007095,0.001595,0.000505,1944.000000,0.236019,0.797326,0.376258,0.214734,23.744825,577.084642,4.752686,5.512648,14.085084,205.980138,5.512648,3.960000,2.116223,0.331051,-1.150235,5,0.330095,34,1,9,5,0.080816,69.460000,78.638229,303.487912,0.272325,0.055292,36.122417,0.000000,0.000000,333,245,5.404467
1143,defense_vs_attack,420.000000,460.000000,40.000000,102.300000,0.000000,0.000000,3661.700000,0.000000,0.000000,0.450000,243.000000,0.186380,33.721694,0.134880,35.793744,9.967321,48.000000,72.000000,4.948436,2.491830,8.000000,14.000000,0.347355,10,27,5.015468,15.000000,0.000000,50,27,22,78,0,4.948436,2.491830,9,36,3.000000,0.000000,3.000000,0.000000,1.000000,1.225000,1.225000,1.225000,0.000000,0.004124,0.000640,0.000037,0.051885,11,18,0.007261,0.001762,0.000579,1188.000000,0.241006,0.793325,0.429264,0.242610,23.623933,566.181996,4.753120,5.511018,13.220386,187.804696,5.511018,4.440000,2.850684,1.427448,3.304263,5,0.422468,63,1,7,4,0.090612,58.200000,102.160136,580.272268,0.309867,0.064149,34.526552,0.125000,0.025000,1204,655,6.801121
1141,baseline,120.000000,160.000000,40.000000,118.925000,0.000000,0.000000,3998.400000,0.000000,0.000000,0.450000,243.000000,0.215107,41.161563,0.161663,33.621190,10.512787,60.000000,64.000000,4.405297,2.628197,11.000000,12.000000,0.001269,3,29,4.855988,15.000000,0.000000,50,29,21,63,0,4.405297,2.628197,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.850000,2.850000,2.850000,0.000000,0.012190,0.000715,0.000000,0.034849,18,18,0.027766,0.014500,0.004123,1944.000000,0.223416,0.735289,0.425267,0.229956,25.720517,679.494863,4.855988,5.504975,13.784725,209.063436,5.504975,3.840000,2.436062,1.431364,2.644164,7,0.369584,36,1,10,5,0.078367,76.540000,87.078416,304.914502,0.254039,0.050035,36.482401,0.000000,0.000000,420,254,5.725594
1141,attack_only,220.000000,260.000000,40.000000,119.850000,0.000000,0.000000,4095.600000,0.000000,0.000000,0.450000,243.000000,0.192096,45.139729,0.172397,34.172716,11.408238,60.000000,64.000000,4.543179,2.852059,11.000000,12.000000,0.293809,7,29,4.856421,15.000000,0.000000,50,29,21,69,0,4.543179,2.852059,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.750000,2.725000,2.700000,0.001282,0.004576,0.000622,0.000000,0.034266,18,18,0.011257,0.002859,0.001254,1944.000000,0.221041,0.724711,0.430424,0.234523,25.661453,681.586629,4.856421,5.491110,13.452364,202.660419,5.491110,4.040000,2.668033,1.321902,1.635233,7,0.385680,44,1,10,5,0.082449,73.020000,90.131383,365.526409,0.264779,0.055905,36.491583,0.000000,0.000000,848,407,6.237754
1141,defense_only,320.000000,360.000000,40.000000,118.750000,0.000000,0.000000,3993.700000,0.000000,0.000000,0.450000,243.000000,0.221999,41.192774,0.162299,33.631158,10.502028,60.000000,64.000000,4.407789,2.625507,11.000000,12.000000,0.000424,1,29,4.855856,15.000000,0.000000,50,29,21,63,0,4.407789,2.625507,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.775000,2.725000,2.700000,0.001299,0.011056,0.000601,0.000111,0.034307,18,18,0.023083,0.008524,0.002612,1944.000000,0.223703,0.748751,0.404092,0.246387,25.759378,689.270417,4.855856,5.509082,13.781650,208.900878,5.509082,3.840000,2.436062,1.431364,2.644164,7,0.369584,36,1,10,5,0.078367,76.540000,87.078416,304.914502,0.254039,0.050035,36.472913,0.000000,0.000000,420,254,5.725594
1141,defense_vs_attack,420.000000,460.000000,40.000000,117.400000,0.000000,0.000000,4019.300000,0.000000,0.000000,0.450000,243.000000,0.254268,45.339048,0.176933,34.235945,11.413800,60.000000,64.000000,4.558986,2.853450,11.000000,12.000000,0.299979,7,29,4.855028,15.000000,0.000000,50,29,21,69,0,4.558986,2.853450,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.725000,2.700000,2.700000,0.000000,0.005984,0.000622,0.000000,0.036429,18,18,0.014058,0.003985,0.000900,1944.000000,0.226480,0.753498,0.395991,0.248621,25.483662,659.993391,4.855028,5.481376,13.358099,199.367053,5.481376,4.040000,2.668033,1.321902,1.635233,7,0.385680,44,1,10,5,0.082449,73.020000,90.131383,365.526409,0.264779,0.055905,36.581764,0.000000,0.000000,848,407,6.237754
