run_id,scenario,window_start,window_end,defense_enabled,attack_enabled,attacker_on_path,num_attackers_label
1409,defense_only,320.000000,360.000000,1,0,1,1
1409,defense_vs_attack,420.000000,460.000000,1,1,0,1
1412,baseline,120.000000,160.000000,0,0,0,1
1412,attack_only,220.000000,260.000000,0,1,0,1
1412,defense_only,320.000000,360.000000,1,0,0,1
1412,defense_vs_attack,420.000000,460.000000,1,1,0,1
1415,baseline,120.000000,160.000000,0,0,0,1
1415,attack_only,220.000000,260.000000,0,1,1,1
1415,defense_only,320.000000,360.000000,1,0,0,1
1415,defense_vs_attack,420.000000,460.000000,1,1,0,1
1418,baseline,120.000000,160.000000,0,0,0,1
1418,attack_only,220.000000,260.000000,0,1,0,1
1418,defense_only,320.000000,360.000000,1,0,0,1
1418,defense_vs_attack,420.000000,460.000000,1,1,0,1
1416,baseline,120.000000,160.000000,0,0,1,1
1416,attack_only,220.000000,260.000000,0,1,1,1
1416,defense_only,320.000000,360.000000,1,0,1,1
1416,defense_vs_attack,420.000000,460.000000,1,1,0,1
1421,baseline,120.000000,160.000000,0,0,0,1
1421,attack_only,220.000000,260.000000,0,1,0,1
1421,defense_only,320.000000,360.000000,1,0,0,1
1421,defense_vs_attack,420.000000,460.000000,1,1,0,1
1424,baseline,120.000000,160.000000,0,0,0,1
1424,attack_only,220.000000,260.000000,0,1,0,1
1424,defense_only,320.000000,360.000000,1,0,0,1
1424,defense_vs_attack,420.000000,460.000000,1,1,0,1
1432,baseline,120.000000,160.000000,0,0,1,1
1432,attack_only,220.000000,260.000000,0,1,1,1
1432,defense_only,320.000000,360.000000,1,0,1,1
1432,defense_vs_attack,420.000000,460.000000,1,1,0,1
1430,baseline,120.000000,160.000000,0,0,0,1
1430,attack_only,220.000000,260.000000,0,1,0,1
1430,defense_only,320.000000,360.000000,1,0,0,1
1430,defense_vs_attack,420.000000,460.000000,1,1,0,1
1435,baseline,120.000000,160.000000,0,0,0,1
1435,attack_only,220.000000,260.000000,0,1,1,1
1435,defense_only,320.000000,360.000000,1,0,0,1
1435,defense_vs_attack,420.000000,460.000000,1,1,0,1
1434,baseline,120.000000,160.000000,0,0,0,1
1434,attack_only,220.000000,260.000000,0,1,0,1
1434,defense_only,320.000000,360.000000,1,0,0,1
1434,defense_vs_attack,420.000000,460.000000,1,1,0,1
1439,baseline,120.000000,160.000000,0,0,0,1
1439,attack_only,220.000000,260.000000,0,1,1,1
1439,defense_only,320.000000,360.000000,1,0,0,1
1439,defense_vs_attack,420.000000,460.000000,1,1,0,1
1442,baseline,120.000000,160.000000,0,0,0,1
1442,attack_only,220.000000,260.000000,0,1,0,1
1442,defense_only,320.000000,360.000000,1,0,0,1
1442,defense_vs_attack,420.000000,460.000000,1,1,0,1
1449,baseline,120.000000,160.000000,0,0,0,1
1449,attack_only,220.000000,260.000000,0,1,0,1
1449,defense_only,320.000000,360.000000,1,0,0,1
1449,defense_vs_attack,420.000000,460.000000,1,1,0,1
1446,baseline,120.000000,160.000000,0,0,0,1
1446,attack_only,220.000000,260.000000,0,1,0,1
1446,defense_only,320.000000,360.000000,1,0,0,1
1446,defense_vs_attack,420.000000,460.000000,1,1,0,1
1458,baseline,120.000000,160.000000,0,0,0,1
1458,attack_only,220.000000,260.000000,0,1,0,1
1458,defense_only,320.000000,360.000000,1,0,0,1
1458,defense_vs_attack,420.000000,460.000000,1,1,0,1
1460,baseline,120.000000,160.000000,0,0,0,1
1460,attack_only,220.000000,260.000000,0,1,0,1
1460,defense_only,320.000000,360.000000,1,0,0,1
1460,defense_vs_attack,420.000000,460.000000,1,1,0,1
1464,baseline,120.000000,160.000000,0,0,1,1
1464,attack_only,220.000000,260.000000,0,1,1,1
1464,defense_only,320.000000,360.000000,1,0,1,1
1464,defense_vs_attack,420.000000,460.000000,1,1,0,1
1459,baseline,120.000000,160.000000,0,0,0,1
1459,attack_only,220.000000,260.000000,0,1,1,1
1459,defense_only,320.000000,360.000000,1,0,0,1
1459,defense_vs_attack,420.000000,460.000000,1,1,0,1
1477,baseline,120.000000,160.000000,0,0,0,1
1477,attack_only,220.000000,260.000000,0,1,1,1
1477,defense_only,320.000000,360.000000,1,0,0,1
1477,defense_vs_attack,420.000000,460.000000,1,1,0,1
1475,baseline,120.000000,160.000000,0,0,0,1
1475,attack_only,220.000000,260.000000,0,1,0,1
1475,defense_only,320.000000,360.000000,1,0,1,1
1475,defense_vs_attack,420.000000,460.000000,1,1,0,1
1478,baseline,120.000000,160.000000,0,0,0,1
1478,attack_only,220.000000,260.000000,0,1,1,1
1478,defense_only,320.000000,360.000000,1,0,0,1
1478,defense_vs_attack,420.000000,460.000000,1,1,0,1
1480,baseline,120.000000,160.000000,0,0,0,1
1480,attack_only,220.000000,260.000000,0,1,0,1
1480,defense_only,320.000000,360.000000,1,0,0,1
1480,defense_vs_attack,420.000000,460.000000,1,1,0,1
1483,baseline,120.000000,160.000000,0,0,1,1
1483,attack_only,220.000000,260.000000,0,1,1,1
1483,defense_only,320.000000,360.000000,1,0,1,1
1483,defense_vs_attack,420.000000,460.000000,1,1,0,1
1481,baseline,120.000000,160.000000,0,0,1,1
1481,attack_only,220.000000,260.000000,0,1,1,1
1481,defense_only,320.000000,360.000000,1,0,1,1
1481,defense_vs_attack,420.000000,460.000000,1,1,0,1
1484,baseline,120.000000,160.000000,0,0,0,1
1484,attack_only,220.000000,260.000000,0,1,0,1
1484,defense_only,320.000000,360.000000,1,0,0,1
1484,defense_vs_attack,420.000000,460.000000,1,1,0,1
1490,baseline,120.000000,160.000000,0,0,0,1
1490,attack_only,220.000000,260.000000,0,1,0,1
1490,defense_only,320.000000,360.000000,1,0,0,1
1490,defense_vs_attack,420.000000,460.000000,1,1,0,1
1489,baseline,120.000000,160.000000,0,0,0,1
1489,attack_only,220.000000,260.000000,0,1,0,1
1489,defense_only,320.000000,360.000000,1,0,0,1
1489,defense_vs_attack,420.000000,460.000000,1,1,0,1
1494,baseline,120.000000,160.000000,0,0,1,1
1494,attack_only,220.000000,260.000000,0,1,1,1
1494,defense_only,320.000000,360.000000,1,0,1,1
1494,defense_vs_attack,420.000000,460.000000,1,1,0,1
1497,baseline,120.000000,160.000000,0,0,1,1
1497,attack_only,220.000000,260.000000,0,1,1,1
1497,defense_only,320.000000,360.000000,1,0,1,1
1497,defense_vs_attack,420.000000,460.000000,1,1,0,1
1501,baseline,120.000000,160.000000,0,0,0,1
1501,attack_only,220.000000,260.000000,0,1,0,1
1501,defense_only,320.000000,360.000000,1,0,0,1
1501,defense_vs_attack,420.000000,460.000000,1,1,0,1
1502,baseline,120.000000,160.000000,0,0,0,1
1502,attack_only,220.000000,260.000000,0,1,0,1
1502,defense_only,320.000000,360.000000,1,0,0,1
1502,defense_vs_attack,420.000000,460.000000,1,1,0,1
1503,baseline,120.000000,160.000000,0,0,0,1
1503,attack_only,220.000000,260.000000,0,1,0,1
1503,defense_only,320.000000,360.000000,1,0,0,1
1503,defense_vs_attack,420.000000,460.000000,1,1,0,1
1505,baseline,120.000000,160.000000,0,0,0,1
1505,attack_only,220.000000,260.000000,0,1,0,1
1505,defense_only,320.000000,360.000000,1,0,0,1
1505,defense_vs_attack,420.000000,460.000000,1,1,0,1
1509,baseline,120.000000,160.000000,0,0,1,1
1509,attack_only,220.000000,260.000000,0,1,1,1
1509,defense_only,320.000000,360.000000,1,0,1,1
1509,defense_vs_attack,420.000000,460.000000,1,1,0,1
1514,baseline,120.000000,160.000000,0,0,1,1
1514,attack_only,220.000000,260.000000,0,1,1,1
1514,defense_only,320.000000,360.000000,1,0,1,1
1514,defense_vs_attack,420.000000,460.000000,1,1,0,1
1512,baseline,120.000000,160.000000,0,0,0,1
1512,attack_only,220.000000,260.000000,0,1,0,1
1512,defense_only,320.000000,360.000000,1,0,0,1
1512,defense_vs_attack,420.000000,460.000000,1,1,0,1
1510,baseline,120.000000,160.000000,0,0,1,1
1510,attack_only,220.000000,260.000000,0,1,1,1
1510,defense_only,320.000000,360.000000,1,0,1,1
1510,defense_vs_attack,420.000000,460.000000,1,1,0,1
1517,baseline,120.000000,160.000000,0,0,0,1
1517,attack_only,220.000000,260.000000,0,1,0,1
1517,defense_only,320.000000,360.000000,1,0,0,1
1517,defense_vs_attack,420.000000,460.000000,1,1,0,1
1518,baseline,120.000000,160.000000,0,0,0,1
1518,attack_only,220.000000,260.000000,0,1,0,1
1518,defense_only,320.000000,360.000000,1,0,0,1
1518,defense_vs_attack,420.000000,460.000000,1,1,0,1
1526,baseline,120.000000,160.000000,0,0,0,1
1526,attack_only,220.000000,260.000000,0,1,0,1
1526,defense_only,320.000000,360.000000,1,0,0,1
1526,defense_vs_attack,420.000000,460.000000,1,1,0,1
1531,baseline,120.000000,160.000000,0,0,1,1
1531,attack_only,220.000000,260.000000,0,1,1,1
1531,defense_only,320.000000,360.000000,1,0,1,1
1531,defense_vs_attack,420.000000,460.000000,1,1,0,1
1522,baseline,120.000000,160.000000,0,0,0,1
1522,attack_only,220.000000,260.000000,0,1,0,1
1522,defense_only,320.000000,360.000000,1,0,0,1
1522,defense_vs_attack,420.000000,460.000000,1,1,0,1
1533,baseline,120.000000,160.000000,0,0,0,1
1533,attack_only,220.000000,260.000000,0,1,0,1
1533,defense_only,320.000000,360.000000,1,0,0,1
1533,defense_vs_attack,420.000000,460.000000,1,1,0,1
1537,baseline,120.000000,160.000000,0,0,0,1
1537,attack_only,220.000000,260.000000,0,1,0,1
1537,defense_only,320.000000,360.000000,1,0,0,1
1537,defense_vs_attack,420.000000,460.000000,1,1,0,1
1538,baseline,120.000000,160.000000,0,0,1,1
1538,attack_only,220.000000,260.000000,0,1,1,1
1538,defense_only,320.000000,360.000000,1,0,0,1
1538,defense_vs_attack,420.000000,460.000000,1,1,0,1
1544,baseline,120.000000,160.000000,0,0,0,1
1544,attack_only,220.000000,260.000000,0,1,0,1
1544,defense_only,320.000000,360.000000,1,0,0,1
1544,defense_vs_attack,420.000000,460.000000,1,1,0,1
1549,baseline,120.000000,160.000000,0,0,0,1
1549,attack_only,220.000000,260.000000,0,1,0,1
1549,defense_only,320.000000,360.000000,1,0,0,1
1549,defense_vs_attack,420.000000,460.000000,1,1,0,1
1553,baseline,120.000000,160.000000,0,0,1,1
1553,attack_only,220.000000,260.000000,0,1,1,1
1553,defense_only,320.000000,360.000000,1,0,1,1
1553,defense_vs_attack,420.000000,460.000000,1,1,0,1
1559,baseline,120.000000,160.000000,0,0,0,1
1559,attack_only,220.000000,260.000000,0,1,0,1
1559,defense_only,320.000000,360.000000,1,0,0,1
1559,defense_vs_attack,420.000000,460.000000,1,1,0,1
1555,baseline,120.000000,160.000000,0,0,0,1
1555,attack_only,220.000000,260.000000,0,1,0,1
1555,defense_only,320.000000,360.000000,1,0,0,1
1555,defense_vs_attack,420.000000,460.000000,1,1,0,1
1563,baseline,120.000000,160.000000,0,0,0,1
1563,attack_only,220.000000,260.000000,0,1,0,1
1563,defense_only,320.000000,360.000000,1,0,0,1
1563,defense_vs_attack,420.000000,460.000000,1,1,0,1
1562,baseline,120.000000,160.000000,0,0,1,1
1562,attack_only,220.000000,260.000000,0,1,1,1
1562,defense_only,320.000000,360.000000,1,0,1,1
1562,defense_vs_attack,420.000000,460.000000,1,1,0,1
1565,baseline,120.000000,160.000000,0,0,0,1
1565,attack_only,220.000000,260.000000,0,1,0,1
1565,defense_only,320.000000,360.000000,1,0,0,1
1565,defense_vs_attack,420.000000,460.000000,1,1,0,1
1567,baseline,120.000000,160.000000,0,0,0,1
1567,attack_only,220.000000,260.000000,0,1,0,1
1567,defense_only,320.000000,360.000000,1,0,0,1
1567,defense_vs_attack,420.000000,460.000000,1,1,0,1
1568,baseline,120.000000,160.000000,0,0,0,1
1568,attack_only,220.000000,260.000000,0,1,0,1
1568,defense_only,320.000000,360.000000,1,0,0,1
1568,defense_vs_attack,420.000000,460.000000,1,1,0,1
1571,baseline,120.000000,160.000000,0,0,0,1
1571,attack_only,220.000000,260.000000,0,1,0,1
1571,defense_only,320.000000,360.000000,1,0,0,1
1571,defense_vs_attack,420.000000,460.000000,1,1,0,1
1570,baseline,120.000000,160.000000,0,0,0,1
1570,attack_only,220.000000,260.000000,0,1,0,1
1570,defense_only,320.000000,360.000000,1,0,0,1
1570,defense_vs_attack,420.000000,460.000000,1,1,0,1
1578,baseline,120.000000,160.000000,0,0,1,1
1578,attack_only,220.000000,260.000000,0,1,1,1
1578,defense_only,320.000000,360.000000,1,0,1,1
1578,defense_vs_attack,420.000000,460.000000,1,1,0,1
1580,baseline,120.000000,160.000000,0,0,1,1
1580,attack_only,220.000000,260.000000,0,1,1,1
1580,defense_only,320.000000,360.000000,1,0,0,1
1580,defense_vs_attack,420.000000,460.000000,1,1,0,1
1583,baseline,120.000000,160.000000,0,0,0,1
1583,attack_only,220.000000,260.000000,0,1,0,1
1583,defense_only,320.000000,360.000000,1,0,0,1
1583,defense_vs_attack,420.000000,460.000000,1,1,0,1
1586,baseline,120.000000,160.000000,0,0,0,1
1586,attack_only,220.000000,260.000000,0,1,0,1
1586,defense_only,320.000000,360.000000,1,0,0,1
1586,defense_vs_attack,420.000000,460.000000,1,1,0,1
1590,baseline,120.000000,160.000000,0,0,0,1
1590,attack_only,220.000000,260.000000,0,1,0,1
1590,defense_only,320.000000,360.000000,1,0,0,1
1590,defense_vs_attack,420.000000,460.000000,1,1,0,1
1589,baseline,120.000000,160.000000,0,0,0,1
1589,attack_only,220.000000,260.000000,0,1,0,1
1589,defense_only,320.000000,360.000000,1,0,0,1
1589,defense_vs_attack,420.000000,460.000000,1,1,0,1
1591,baseline,120.000000,160.000000,0,0,0,1
1591,attack_only,220.000000,260.000000,0,1,0,1
1591,defense_only,320.000000,360.000000,1,0,0,1
1591,defense_vs_attack,420.000000,460.000000,1,1,0,1
1599,baseline,120.000000,160.000000,0,0,0,1
1599,attack_only,220.000000,260.000000,0,1,0,1
1599,defense_only,320.000000,360.000000,1,0,0,1
1599,defense_vs_attack,420.000000,460.000000,1,1,0,1
1601,baseline,120.000000,160.000000,0,0,0,1
1601,attack_only,220.000000,260.000000,0,1,1,1
1601,defense_only,320.000000,360.000000,1,0,0,1
1601,defense_vs_attack,420.000000,460.000000,1,1,0,1
1600,baseline,120.000000,160.000000,0,0,0,1
1600,attack_only,220.000000,260.000000,0,1,0,1
1600,defense_only,320.000000,360.000000,1,0,0,1
1600,defense_vs_attack,420.000000,460.000000,1,1,0,1
1595,baseline,120.000000,160.000000,0,0,0,1
1595,attack_only,220.000000,260.000000,0,1,0,1
1595,defense_only,320.000000,360.000000,1,0,0,1
1595,defense_vs_attack,420.000000,460.000000,1,1,0,1
1602,baseline,120.000000,160.000000,0,0,0,1
1602,attack_only,220.000000,260.000000,0,1,0,1
1602,defense_only,320.000000,360.000000,1,0,0,1
1602,defense_vs_attack,420.000000,460.000000,1,1,0,1
1607,baseline,120.000000,160.000000,0,0,0,1
1607,attack_only,220.000000,260.000000,0,1,0,1
1607,defense_only,320.000000,360.000000,1,0,0,1
1607,defense_vs_attack,420.000000,460.000000,1,1,0,1
1612,baseline,120.000000,160.000000,0,0,0,1
1612,attack_only,220.000000,260.000000,0,1,0,1
1612,defense_only,320.000000,360.000000,1,0,0,1
1612,defense_vs_attack,420.000000,460.000000,1,1,0,1
1617,baseline,120.000000,160.000000,0,0,1,1
1617,attack_only,220.000000,260.000000,0,1,1,1
1617,defense_only,320.000000,360.000000,1,0,1,1
1617,defense_vs_attack,420.000000,460.000000,1,1,0,1
1619,baseline,120.000000,160.000000,0,0,0,1
1619,attack_only,220.000000,260.000000,0,1,0,1
1619,defense_only,320.000000,360.000000,1,0,0,1
1619,defense_vs_attack,420.000000,460.000000,1,1,0,1
1616,baseline,120.000000,160.000000,0,0,0,1
1616,attack_only,220.000000,260.000000,0,1,0,1
1616,defense_only,320.000000,360.000000,1,0,0,1
1616,defense_vs_attack,420.000000,460.000000,1,1,0,1
1620,baseline,120.000000,160.000000,0,0,0,1
1620,attack_only,220.000000,260.000000,0,1,0,1
1620,defense_only,320.000000,360.000000,1,0,0,1
1620,defense_vs_attack,420.000000,460.000000,1,1,0,1
1622,baseline,120.000000,160.000000,0,0,0,1
1622,attack_only,220.000000,260.000000,0,1,0,1
1622,defense_only,320.000000,360.000000,1,0,0,1
1622,defense_vs_attack,420.000000,460.000000,1,1,0,1
1621,baseline,120.000000,160.000000,0,0,0,1
1621,attack_only,220.000000,260.000000,0,1,0,1
1621,defense_only,320.000000,360.000000,1,0,0,1
1621,defense_vs_attack,420.000000,460.000000,1,1,0,1
1623,baseline,120.000000,160.000000,0,0,0,1
1623,attack_only,220.000000,260.000000,0,1,0,1
1623,defense_only,320.000000,360.000000,1,0,0,1
1623,defense_vs_attack,420.000000,460.000000,1,1,0,1
1631,baseline,120.000000,160.000000,0,0,0,1
1631,attack_only,220.000000,260.000000,0,1,1,1
1631,defense_only,320.000000,360.000000,1,0,0,1
1631,defense_vs_attack,420.000000,460.000000,1,1,0,1
1626,baseline,120.000000,160.000000,0,0,0,1
1626,attack_only,220.000000,260.000000,0,1,0,1
1626,defense_only,320.000000,360.000000,1,0,0,1
1626,defense_vs_attack,420.000000,460.000000,1,1,0,1
1630,baseline,120.000000,160.000000,0,0,0,1
1630,attack_only,220.000000,260.000000,0,1,0,1
1630,defense_only,320.000000,360.000000,1,0,0,1
1630,defense_vs_attack,420.000000,460.000000,1,1,0,1
1632,baseline,120.000000,160.000000,0,0,1,1
1632,attack_only,220.000000,260.000000,0,1,1,1
1632,defense_only,320.000000,360.000000,1,0,1,1
1632,defense_vs_attack,420.000000,460.000000,1,1,0,1
1634,baseline,120.000000,160.000000,0,0,0,1
1634,attack_only,220.000000,260.000000,0,1,0,1
1634,defense_only,320.000000,360.000000,1,0,0,1
1634,defense_vs_attack,420.000000,460.000000,1,1,0,1
1637,baseline,120.000000,160.000000,0,0,1,1
1637,attack_only,220.000000,260.000000,0,1,1,1
1637,defense_only,320.000000,360.000000,1,0,1,1
1637,defense_vs_attack,420.000000,460.000000,1,1,0,1
1643,baseline,120.000000,160.000000,0,0,0,1
1643,attack_only,220.000000,260.000000,0,1,0,1
1643,defense_only,320.000000,360.000000,1,0,0,1
1643,defense_vs_attack,420.000000,460.000000,1,1,0,1
1642,baseline,120.000000,160.000000,0,0,0,1
1642,attack_only,220.000000,260.000000,0,1,0,1
1642,defense_only,320.000000,360.000000,1,0,0,1
1642,defense_vs_attack,420.000000,460.000000,1,1,0,1
1647,baseline,120.000000,160.000000,0,0,0,1
1647,attack_only,220.000000,260.000000,0,1,0,1
1647,defense_only,320.000000,360.000000,1,0,0,1
1647,defense_vs_attack,420.000000,460.000000,1,1,0,1
1644,baseline,120.000000,160.000000,0,0,0,1
1644,attack_only,220.000000,260.000000,0,1,0,1
1644,defense_only,320.000000,360.000000,1,0,0,1
1644,defense_vs_attack,420.000000,460.000000,1,1,0,1
1645,baseline,120.000000,160.000000,0,0,0,1
1645,attack_only,220.000000,260.000000,0,1,0,1
1645,defense_only,320.000000,360.000000,1,0,0,1
1645,defense_vs_attack,420.000000,460.000000,1,1,0,1
1649,baseline,120.000000,160.000000,0,0,0,1
1649,attack_only,220.000000,260.000000,0,1,1,1
1649,defense_only,320.000000,360.000000,1,0,0,1
1649,defense_vs_attack,420.000000,460.000000,1,1,0,1
1656,baseline,120.000000,160.000000,0,0,0,1
1656,attack_only,220.000000,260.000000,0,1,0,1
1656,defense_only,320.000000,360.000000,1,0,0,1
1656,defense_vs_attack,420.000000,460.000000,1,1,0,1
1655,baseline,120.000000,160.000000,0,0,0,1
1655,attack_only,220.000000,260.000000,0,1,1,1
1655,defense_only,320.000000,360.000000,1,0,0,1
1655,defense_vs_attack,420.000000,460.000000,1,1,0,1
1659,baseline,120.000000,160.000000,0,0,0,1
1659,attack_only,220.000000,260.000000,0,1,1,1
1659,defense_only,320.000000,360.000000,1,0,0,1
1659,defense_vs_attack,420.000000,460.000000,1,1,0,1
1660,baseline,120.000000,160.000000,0,0,1,1
1660,attack_only,220.000000,260.000000,0,1,1,1
1660,defense_only,320.000000,360.000000,1,0,1,1
1660,defense_vs_attack,420.000000,460.000000,1,1,0,1
1658,baseline,120.000000,160.000000,0,0,0,1
1658,attack_only,220.000000,260.000000,0,1,0,1
1658,defense_only,320.000000,360.000000,1,0,0,1
1658,defense_vs_attack,420.000000,460.000000,1,1,0,1
1664,baseline,120.000000,160.000000,0,0,0,1
1664,attack_only,220.000000,260.000000,0,1,0,1
1664,defense_only,320.000000,360.000000,1,0,0,1
1664,defense_vs_attack,420.000000,460.000000,1,1,0,1
1667,baseline,120.000000,160.000000,0,0,0,1
1667,attack_only,220.000000,260.000000,0,1,0,1
1667,defense_only,320.000000,360.000000,1,0,0,1
1667,defense_vs_attack,420.000000,460.000000,1,1,0,1
1669,baseline,120.000000,160.000000,0,0,1,1
1669,attack_only,220.000000,260.000000,0,1,1,1
1669,defense_only,320.000000,360.000000,1,0,1,1
1669,defense_vs_attack,420.000000,460.000000,1,1,0,1
1670,baseline,120.000000,160.000000,0,0,0,1
1670,attack_only,220.000000,260.000000,0,1,0,1
1670,defense_only,320.000000,360.000000,1,0,0,1
1670,defense_vs_attack,420.000000,460.000000,1,1,0,1
1672,baseline,120.000000,160.000000,0,0,0,1
1672,attack_only,220.000000,260.000000,0,1,0,1
1672,defense_only,320.000000,360.000000,1,0,0,1
1672,defense_vs_attack,420.000000,460.000000,1,1,0,1
1676,baseline,120.000000,160.000000,0,0,0,1
1676,attack_only,220.000000,260.000000,0,1,0,1
1676,defense_only,320.000000,360.000000,1,0,0,1
1676,defense_vs_attack,420.000000,460.000000,1,1,0,1
1677,baseline,120.000000,160.000000,0,0,0,1
1677,attack_only,220.000000,260.000000,0,1,0,1
1677,defense_only,320.000000,360.000000,1,0,0,1
1677,defense_vs_attack,420.000000,460.000000,1,1,0,1
1680,baseline,120.000000,160.000000,0,0,0,1
1680,attack_only,220.000000,260.000000,0,1,0,1
1680,defense_only,320.000000,360.000000,1,0,0,1
1680,defense_vs_attack,420.000000,460.000000,1,1,0,1
1681,baseline,120.000000,160.000000,0,0,0,1
1681,attack_only,220.000000,260.000000,0,1,1,1
1681,defense_only,320.000000,360.000000,1,0,0,1
1681,defense_vs_attack,420.000000,460.000000,1,1,0,1
1684,baseline,120.000000,160.000000,0,0,0,1
1684,attack_only,220.000000,260.000000,0,1,1,1
1684,defense_only,320.000000,360.000000,1,0,0,1
1684,defense_vs_attack,420.000000,460.000000,1,1,0,1
1683,baseline,120.000000,160.000000,0,0,1,1
1683,attack_only,220.000000,260.000000,0,1,1,1
1683,defense_only,320.000000,360.000000,1,0,0,1
1683,defense_vs_attack,420.000000,460.000000,1,1,0,1
1687,baseline,120.000000,160.000000,0,0,0,1
1687,attack_only,220.000000,260.000000,0,1,1,1
1687,defense_only,320.000000,360.000000,1,0,0,1
1687,defense_vs_attack,420.000000,460.000000,1,1,0,1
1685,baseline,120.000000,160.000000,0,0,0,1
1685,attack_only,220.000000,260.000000,0,1,0,1
1685,defense_only,320.000000,360.000000,1,0,0,1
1685,defense_vs_attack,420.000000,460.000000,1,1,0,1
1686,baseline,120.000000,160.000000,0,0,0,1
1686,attack_only,220.000000,260.000000,0,1,1,1
1686,defense_only,320.000000,360.000000,1,0,1,1
1686,defense_vs_attack,420.000000,460.000000,1,1,0,1
1690,baseline,120.000000,160.000000,0,0,0,1
1690,attack_only,220.000000,260.000000,0,1,0,1
1690,defense_only,320.000000,360.000000,1,0,0,1
1690,defense_vs_attack,420.000000,460.000000,1,1,0,1
1689,baseline,120.000000,160.000000,0,0,0,1
1689,attack_only,220.000000,260.000000,0,1,0,1
1689,defense_only,320.000000,360.000000,1,0,0,1
1689,defense_vs_attack,420.000000,460.000000,1,1,0,1
1694,baseline,120.000000,160.000000,0,0,0,1
1694,attack_only,220.000000,260.000000,0,1,1,1
1694,defense_only,320.000000,360.000000,1,0,0,1
1694,defense_vs_attack,420.000000,460.000000,1,1,0,1
1693,baseline,120.000000,160.000000,0,0,0,1
1693,attack_only,220.000000,260.000000,0,1,1,1
1693,defense_only,320.000000,360.000000,1,0,0,1
1693,defense_vs_attack,420.000000,460.000000,1,1,0,1
1697,baseline,120.000000,160.000000,0,0,0,1
1697,attack_only,220.000000,260.000000,0,1,0,1
1697,defense_only,320.000000,360.000000,1,0,0,1
1697,defense_vs_attack,420.000000,460.000000,1,1,0,1
1703,baseline,120.000000,160.000000,0,0,0,1
1703,attack_only,220.000000,260.000000,0,1,0,1
1703,defense_only,320.000000,360.000000,1,0,0,1
1703,defense_vs_attack,420.000000,460.000000,1,1,0,1
1706,baseline,120.000000,160.000000,0,0,0,1
1706,attack_only,220.000000,260.000000,0,1,0,1
1706,defense_only,320.000000,360.000000,1,0,0,1
1706,defense_vs_attack,420.000000,460.000000,1,1,0,1
1708,baseline,120.000000,160.000000,0,0,0,1
1708,attack_only,220.000000,260.000000,0,1,0,1
1708,defense_only,320.000000,360.000000,1,0,0,1
1708,defense_vs_attack,420.000000,460.000000,1,1,0,1
1710,baseline,120.000000,160.000000,0,0,0,1
1710,attack_only,220.000000,260.000000,0,1,0,1
1710,defense_only,320.000000,360.000000,1,0,0,1
1710,defense_vs_attack,420.000000,460.000000,1,1,0,1
1714,baseline,120.000000,160.000000,0,0,0,1
1714,attack_only,220.000000,260.000000,0,1,0,1
1714,defense_only,320.000000,360.000000,1,0,0,1
1714,defense_vs_attack,420.000000,460.000000,1,1,0,1
1715,baseline,120.000000,160.000000,0,0,0,1
1715,attack_only,220.000000,260.000000,0,1,0,1
1715,defense_only,320.000000,360.000000,1,0,0,1
1715,defense_vs_attack,420.000000,460.000000,1,1,0,1
1717,baseline,120.000000,160.000000,0,0,0,1
1717,attack_only,220.000000,260.000000,0,1,0,1
1717,defense_only,320.000000,360.000000,1,0,0,1
1717,defense_vs_attack,420.000000,460.000000,1,1,0,1
1719,baseline,120.000000,160.000000,0,0,0,1
1719,attack_only,220.000000,260.000000,0,1,0,1
1719,defense_only,320.000000,360.000000,1,0,0,1
1719,defense_vs_attack,420.000000,460.000000,1,1,0,1
1723,baseline,120.000000,160.000000,0,0,0,1
1723,attack_only,220.000000,260.000000,0,1,0,1
1723,defense_only,320.000000,360.000000,1,0,0,1
1723,defense_vs_attack,420.000000,460.000000,1,1,0,1
1727,baseline,120.000000,160.000000,0,0,1,1
1727,attack_only,220.000000,260.000000,0,1,1,1
1727,defense_only,320.000000,360.000000,1,0,1,1
1727,defense_vs_attack,420.000000,460.000000,1,1,0,1
1733,baseline,120.000000,160.000000,0,0,0,1
1733,attack_only,220.000000,260.000000,0,1,0,1
1733,defense_only,320.000000,360.000000,1,0,0,1
1733,defense_vs_attack,420.000000,460.000000,1,1,0,1
1732,baseline,120.000000,160.000000,0,0,0,1
1732,attack_only,220.000000,260.000000,0,1,0,1
1732,defense_only,320.000000,360.000000,1,0,0,1
1732,defense_vs_attack,420.000000,460.000000,1,1,0,1
1738,baseline,120.000000,160.000000,0,0,0,1
1738,attack_only,220.000000,260.000000,0,1,0,1
1738,defense_only,320.000000,360.000000,1,0,0,1
1738,defense_vs_attack,420.000000,460.000000,1,1,0,1
1745,baseline,120.000000,160.000000,0,0,0,1
1745,attack_only,220.000000,260.000000,0,1,0,1
1745,defense_only,320.000000,360.000000,1,0,0,1
1745,defense_vs_attack,420.000000,460.000000,1,1,0,1
1749,baseline,120.000000,160.000000,0,0,0,1
1749,attack_only,220.000000,260.000000,0,1,0,1
1749,defense_only,320.000000,360.000000,1,0,0,1
1749,defense_vs_attack,420.000000,460.000000,1,1,0,1
1747,baseline,120.000000,160.000000,0,0,0,1
1747,attack_only,220.000000,260.000000,0,1,0,1
1747,defense_only,320.000000,360.000000,1,0,0,1
